['Device', 'tps', 'kB_read/s', 'kB_wrtn/s', 'kB_read', 'kB_wrtn'],P.Read,Power const.,P.Write,P.Idle,%idle,Idle const,Total Power
sda,9.09,216.84,55861.28,644,165908,273.2,1.26,70385.2,750.8,62.57,0.6,70658.4
sda,8,0,74400,0,74400,0,1.26,93744,872.2,72.68,0.6,93744
sda,88,7040,38356,7040,38356,8870.4,1.26,48328.6,647.0,53.92,0.6,57199
sda,33,256,53856,256,53856,322.6,1.26,67858.6,842.8,70.23,0.6,68181.1
sda,16,0,49152,0,49152,0,1.26,61931.5,589.3,49.11,0.6,61931.5
sda,22,0,68828,0,68828,0,1.26,86723.3,581.8,48.48,0.6,86723.3
sda,8,0,50080,0,50080,0,1.26,63100.8,579.1,48.26,0.6,63100.8
sda,8,256,61376,256,61376,322.6,1.26,77333.8,524.3,43.69,0.6,77656.3
sda,70.62,7843.28,51775.85,34432,227296,9882.5,1.26,65237.6,586.0,48.83,0.6,75120.1
sda,23,256,49152,256,49152,322.6,1.26,61931.5,613.8,51.15,0.6,62254.1
sda,10.89,0,55318.81,0,55872,0,1.26,69701.7,715.1,59.59,0.6,69701.7
sda,8,0,63652,0,63652,0,1.26,80201.5,875.8,72.98,0.6,80201.5
sda,10,256,49156,256,49156,322.6,1.26,61936.6,873.6,72.8,0.6,62259.1
sda,11,0,75072,0,75072,0,1.26,94590.7,877.9,73.16,0.6,94590.7
sda,40,0,50496,0,50496,0,1.26,63625,616.7,51.39,0.6,63625
sda,19,0,57216,0,57216,0,1.26,72092.2,589.3,49.11,0.6,72092.2
sda,10,0,54784,0,54784,0,1.26,69027.8,583.3,48.61,0.6,69027.8
sda,9,256,60072,256,60072,322.6,1.26,75690.7,581.9,48.49,0.6,76013.3
sda,267,31232,21924,31232,21924,39352.3,1.26,27624.2,687.5,57.29,0.6,66976.6
sda,160,17664,25140,17664,25140,22256.6,1.26,31676.4,607.7,50.64,0.6,53933
sda,40,256,60936,256,60936,322.6,1.26,76779.4,676.6,56.38,0.6,77101.9
sda,14,256,45120,256,45120,322.6,1.26,56851.2,587.9,48.99,0.6,57173.8
sda,14,0,68640,0,68640,0,1.26,86486.4,577.6,48.13,0.6,86486.4
sda,25,256,47396,256,47396,322.6,1.26,59719,586.4,48.87,0.6,60041.5
sda,8,0,71392,0,71392,0,1.26,89953.9,666.7,55.56,0.6,89953.9
sda,6,0,56672,0,56672,0,1.26,71406.7,584.8,48.73,0.6,71406.7
sda,7,0,64512,0,64512,0,1.26,81285.1,579.1,48.26,0.6,81285.1
sda,7,0,65124,0,65124,0,1.26,82056.2,580.2,48.35,0.6,82056.2
sda,71,2788,44508,2788,44508,3512.9,1.26,56080.1,682.7,56.89,0.6,59593
sda,44,264,51356,264,51356,332.6,1.26,64708.6,593.8,49.48,0.6,65041.2
sda,17,256,42560,256,42560,322.6,1.26,53625.6,18.1,1.51,0.6,53948.2
sda,13.12,130.69,56583.17,528,228596,164.7,1.26,71294.8,142.8,11.9,0.6,71459.5
sda,54.59,4505.1,46235.71,17660,181244,5676.4,1.26,58257,556.2,46.35,0.6,63933.4
sda,424,52912,0,52912,0,66669.1,1.26,0,872.8,72.73,0.6,66669.1
sda,517,66176,0,66176,0,83381.8,1.26,0,887.0,73.92,0.6,83381.8
sda,515,65920,0,65920,0,83059.2,1.26,0,887.0,73.92,0.6,83059.2
sda,516,66048,0,66048,0,83220.5,1.26,0,885.6,73.8,0.6,83220.5
sda,492,62976,76,62976,76,79349.8,1.26,95.8,881.2,73.43,0.6,79445.5
sda,517,66176,0,66176,0,83381.8,1.26,0,867.8,72.32,0.6,83381.8
sda,514,65792,0,65792,0,82897.9,1.26,0,887.0,73.92,0.6,82897.9
sda,516,66048,0,66048,0,83220.5,1.26,0,884.2,73.68,0.6,83220.5
sda,516,66048,0,66048,0,83220.5,1.26,0,890.9,74.24,0.6,83220.5
sda,488,59392,2648,59392,2648,74833.9,1.26,3336.5,850.7,70.89,0.6,78170.4
sda,525,65920,2176,65920,2176,83059.2,1.26,2741.8,873.6,72.8,0.6,85801
sda,526,66176,1832,66176,1832,83381.8,1.26,2308.3,871.3,72.61,0.6,85690.1
sda,523,65920,1476,65920,1476,83059.2,1.26,1859.8,870.5,72.54,0.6,84919
sda,367,44800,7996,44800,7996,56448,1.26,10075,873.2,72.77,0.6,66523
sda,318,36096,22000,36096,22000,45481,1.26,27720,877.2,73.1,0.6,73201
sda,451,57728,12,57728,12,72737.3,1.26,15.1,837.6,69.8,0.6,72752.4
sda,517,66176,0,66176,0,83381.8,1.26,0,866.2,72.18,0.6,83381.8
sda,513,65664,0,65664,0,82736.6,1.26,0,885.5,73.79,0.6,82736.6
sda,517,66176,0,66176,0,83381.8,1.26,0,864.8,72.07,0.6,83381.8
sda,515,65920,0,65920,0,83059.2,1.26,0,871.9,72.66,0.6,83059.2
sda,499,63104,2692,63104,2692,79511,1.26,3391.9,858.0,71.5,0.6,82903
sda,496,63488,0,63488,0,79994.9,1.26,0,878.2,73.18,0.6,79994.9
sda,516,65024,5272,65024,5272,81930.2,1.26,6642.7,875.8,72.98,0.6,88573
sda,452,57828,0,57828,0,72863.3,1.26,0,889.4,74.12,0.6,72863.3
sda,0,0,0,0,0,0,1.26,0,1175.8,97.98,0.6,0
sda,10,0,432,0,432,0,1.26,544.3,1145.6,95.47,0.6,544.3
sda,0,0,0,0,0,0,1.26,0,1158.1,96.51,0.6,0
sda,0,0,0,0,0,0,1.26,0,1158.0,96.5,0.6,0
sda,0,0,0,0,0,0,1.26,0,1161.0,96.75,0.6,0
sda,0,0,0,0,0,0,1.26,0,1166.9,97.24,0.6,0
sda,33,0,344,0,344,0,1.26,433.4,1148.8,95.73,0.6,433.4
sda,0,0,0,0,0,0,1.26,0,1157.9,96.49,0.6,0
sda,0,0,0,0,0,0,1.26,0,1181.6,98.47,0.6,0
sda,0,0,0,0,0,0,1.26,0,1190.9,99.24,0.6,0
sda,0,0,0,0,0,0,1.26,0,1160.9,96.74,0.6,0
sda,2,0,12,0,12,0,1.26,15.1,1146.2,95.52,0.6,15.1
sda,0,0,0,0,0,0,1.26,0,1181.8,98.48,0.6,0
sda,0,0,0,0,0,0,1.26,0,1160.8,96.73,0.6,0
