['Device', 'tps', 'kB_read/s', 'kB_wrtn/s', 'kb_read', 'kB_wrtn'],P.Read,Power const.,P.Write,P.Idle,%idle,Idle const,Total Power
sda,107,7120,12776,7120,12776,8971.2,1.26,16097.8,13485.0,44.95,0.6,38554.0
sda,148,12044,0,12044,0,15175.4,1.26,0.0,15189.0,50.63,0.6,30364.4
sda,199,14920,0,14920,0,18799.2,1.26,0.0,16392.0,54.64,0.6,35191.2
sda,205,13464,60,13464,60,16964.6,1.26,75.6,15225.0,50.75,0.6,32265.2
sda,251.52,8576.97,92555.15,14152,152716,10807.0,1.26,116619.5,2466.0,8.22,0.6,129892.5
sda,51.67,3652.22,2084.44,13148,7504,4601.8,1.26,2626.4,7518.0,25.06,0.6,14746.2
sda,174,10980,4,10980,4,13834.8,1.26,5.0,10176.0,33.92,0.6,24015.8
sda,273,26980,0,26980,0,33994.8,1.26,0.0,12135.0,40.45,0.6,46129.8
sda,312,29448,0,29448,0,37104.5,1.26,0.0,10623.0,35.41,0.6,47727.5
sda,209,21768,0,21768,0,27427.7,1.26,0.0,14205.0,47.35,0.6,41632.7
sda,282,24452,3724,24452,3724,30809.5,1.26,4692.2,14250.0,47.5,0.6,49751.8
sda,162,15024,12,15024,12,18930.2,1.26,15.1,16800.0,56,0.6,35745.4
sda,84,7200,0,7200,0,9072.0,1.26,0.0,18798.0,62.66,0.6,27870.0
sda,183,13992,0,13992,0,17629.9,1.26,0.0,16398.0,54.66,0.6,34027.9
sda,221,16172,0,16172,0,20376.7,1.26,0.0,11121.0,37.07,0.6,31497.7
sda,127,9108,0,9108,0,11476.1,1.26,0.0,18510.0,61.7,0.6,29986.1
sda,148,11220,12,11220,12,14137.2,1.26,15.1,20805.0,69.35,0.6,34957.3
sda,145,9928,16796,9928,16796,12509.3,1.26,21163.0,18213.0,60.71,0.6,51885.2
sda,145,10068,16524,10068,16524,12685.7,1.26,20820.2,13317.0,44.39,0.6,46822.9
sda,153,11880,1220,11880,1220,14968.8,1.26,1537.2,16014.0,53.38,0.6,32520.0
sda,148,14232,0,14232,0,17932.3,1.26,0.0,14286.0,47.62,0.6,32218.3
sda,148,12456,12,12456,12,15694.6,1.26,15.1,16908.0,56.36,0.6,32617.7
sda,111,10388,0,10388,0,13088.9,1.26,0.0,20976.0,69.92,0.6,34064.9
sda,113,9668,0,9668,0,12181.7,1.26,0.0,20826.0,69.42,0.6,33007.7
sda,149,11492,24,11492,24,14479.9,1.26,30.2,16833.0,56.11,0.6,31343.2
sda,166,14292,84,14292,84,18007.9,1.26,105.8,16212.0,54.04,0.6,34325.8
sda,134.58,8115.89,22115.89,17368,47328,10226.0,1.26,27866.0,10164.0,33.88,0.6,48256.0
sda,138.89,9448.89,0,8504,0,11905.6,1.26,0.0,17478.0,58.26,0.6,29383.6
sda,96,8636,2760,8636,2760,10881.4,1.26,3477.6,22050.0,73.5,0.6,36409.0
sda,91,8944,0,8944,0,11269.4,1.26,0.0,21180.0,70.6,0.6,32449.4
sda,77,7892,64,7892,64,9943.9,1.26,80.6,20325.0,67.75,0.6,30349.6
sda,55,5360,0,5360,0,6753.6,1.26,0.0,21075.0,70.25,0.6,27828.6
sda,50,5132,0,5132,0,6466.3,1.26,0.0,21225.0,70.75,0.6,27691.3
sda,99,8676,788,8676,788,10931.8,1.26,992.9,19524.0,65.08,0.6,31448.6
sda,89,8612,0,8612,0,10851.1,1.26,0.0,21408.0,71.36,0.6,32259.1
sda,263,20924,124,20924,124,26364.2,1.26,156.2,16515.0,55.05,0.6,43035.5
sda,227,18292,504,18292,504,23047.9,1.26,635.0,15300.0,51,0.6,38983.0
sda,124,5464,34960,5464,34960,6884.6,1.26,44049.6,15789.0,52.63,0.6,66723.2
sda,161,11488,0,11488,0,14474.9,1.26,0.0,19146.0,63.82,0.6,33620.9
