['Device', 'tps', 'kB_read/s', 'kB_wrtn/s', 'kb_read', 'kB_wrtn'],P.Read,Power const.,P.Write,P.Idle,%idle,Idle const,Total Power
sda,1277,37488,0,37488,0,47234.9,1.26,0.0,27922.3,75.06,0.6,75157.2
sda,1033,29820,2512,29820,2512,37573.2,1.26,3165.1,27829.3,74.81,0.6,68567.6
sda,899,25488,21804,25488,21804,32114.9,1.26,27473.0,27453.6,73.8,0.6,87041.5
sda,345,8348,35788,8348,35788,10518.5,1.26,45092.9,23648.0,63.57,0.6,79259.4
sda,376,9320,30760,9320,30760,11743.2,1.26,38757.6,21698.8,58.33,0.6,72199.6
sda,1233,36088,0,36088,0,45470.9,1.26,0.0,27598.7,74.19,0.6,73069.6
sda,839,23884,11168,23884,11168,30093.8,1.26,14071.7,25675.4,69.02,0.6,69841.0
sda,2779,22656,1400,22656,1400,28546.6,1.26,1764.0,27829.3,74.81,0.6,58139.9
sda,2638,10512,11896,10512,11896,13245.1,1.26,14989.0,27479.6,73.87,0.6,55713.7
sda,4983,20064,0,20064,0,25280.6,1.26,0.0,28041.4,75.38,0.6,53322.0
sda,4547,18120,11652,18120,11652,22831.2,1.26,14681.5,27643.3,74.31,0.6,65156.0
sda,2218,8828,8112,8828,8112,11123.3,1.26,10221.1,27360.6,73.55,0.6,48705.0
sda,3340,13348,8804,13348,8804,16818.5,1.26,11093.0,27993.0,75.25,0.6,55904.5
sda,4326,17276,4056,17276,4056,21767.8,1.26,5110.6,27829.3,74.81,0.6,54707.6
sda,2327,9148,24588,9148,24588,11526.5,1.26,30980.9,27453.6,73.8,0.6,69961.0
sda,2829,11404,2444,11404,2444,14369.0,1.26,3079.4,27710.3,74.49,0.6,45158.8
sda,3938,15700,11028,15700,11028,19782.0,1.26,13895.3,27550.3,74.06,0.6,61227.6
sda,2920,11672,4836,11672,4836,14706.7,1.26,6093.4,25984.2,69.85,0.6,46784.3
sda,92,12,59124,12,59124,15.1,1.26,74496.2,17803.9,47.86,0.6,92315.3
sda,75,8,45892,8,45892,10.1,1.26,57823.9,20043.4,53.88,0.6,77877.4
sda,4190,16780,36,16780,36,21142.8,1.26,45.4,28089.7,75.51,0.6,49277.9
sda,4434,17760,20,17760,20,22377.6,1.26,25.2,27029.5,72.66,0.6,49432.3
sda,4629,18560,0,18560,0,23385.6,1.26,0.0,28015.3,75.31,0.6,51400.9
sda,4316,17336,0,17336,0,21843.4,1.26,0.0,27922.3,75.06,0.6,49765.7
sda,3351,13456,0,13456,0,16954.6,1.26,0.0,28089.7,75.51,0.6,45044.3
sda,3988,16004,0,16004,0,20165.0,1.26,0.0,27807.0,74.75,0.6,47972.0
sda,3219,12784,17216,12784,17216,16107.8,1.26,21692.2,27148.6,72.98,0.6,64948.6
sda,2438,9956,5704,9956,5704,12544.6,1.26,7187.0,26263.2,70.6,0.6,45994.8
sda,4297,17260,5968,17260,5968,21747.6,1.26,7519.7,27546.6,74.05,0.6,56813.9
sda,836,3736,17112,3736,17112,4707.4,1.26,21561.1,28063.7,75.44,0.6,54332.2
sda,3425,13744,0,13744,0,17317.4,1.26,0.0,27993.0,75.25,0.6,45310.4
